"","Date","Time","Location","Operator","Type","Aboard","Fatalities","Ground","Summary","death_ratio"
"4072",1992-04-22,"11:09","Perris Valley, California","Perris Valley Aviation","de Havilland Canada DHC-6 Twin Otter 200",22,16,0,"The plane, carrying parachutists, lost power and crashed 200 ft. past the runway. The pilot's inadvertent feathering of the wrong propeller following an engine power loss and the failure of the operator to assure that the pilot was provided with adequate training in the airplane. Water contamination of fuel in the airport storage tanks. Lack of fuel quality control procedures.  Improper fuel servicing and exceeding the gross weight forward center of gravity limits of the airplane.",0.727272727272727
"4073",1992-04-22,"15:53","Mt. Haleakala, Hawaii","SceniAir Tours","Beechcraft E18S",9,9,0,"During a sight seeing tour the aircraft hit a mountain on the island of Maui. The captain's decision to continue VFR into IFR conditions that obscured mountainous terrain and failure to properly use available navigational aids  to remain clear of terrain.",1
"4074",1992-04-26,"","Saveh, Iran","Saha Airline Services","Fokker F-27 Friendship 400M",39,39,0,"The plane crashed in unstable weather while en route from Manshahr to Tehran.",1
"4075",1992-04-28,"","Blewett Falls Lake, North Carolina","Military - U.S. Air Force","Lockheed C-130E Hercules",9,9,0,"Crashed into Blewett Falls Lake.",1
"4076",1992-06-06,"","Tucuti, Panama","COPA (Panama)","Boeing B-737-204",47,47,0,"Twenty minutes after leaving Panama, the aircraft changed course to miss an area of thunderstorms. It then went into uncontrolled high speed dive and broke up at FL 100. Non-synchronization of artificial horizons.  Malfunctioning attitude indicator. Both attitude indicators functioning off the same gyro. Crew neglected to perform a cross check. Pilot came out of a left bank and continued into a right bank that eventually rolled the aircraft and caused it to go into a steep dive from which recovery was not possible.",1
"4077",1992-06-07,"14:34","Mayaguez, Puerto Rico","American Eagle","CASA 212 Aviocar 200",5,5,0,"The aircraft lost control on final approach and crashed in a nose-down into the ground. Failure of the beta blocking device for undetermined reasons. The first officer's inadvertent activation of the power lever aft of the flight idle position and into the beta range, resulting in a loss of airplane control.",1
"4078",1992-06-08,"8:52","Anniston, Alabama","GP Express Airlines","Beechcraft C99",6,3,0,"The aircraft crashed during an attempted landing at Anniston Municipal Airport after intercepting the back course localizer signal for an ILS approach. Failure of the flight crew to use approved instrument flight procedures which resulted in a loss of situational awareness and terrain clearance. Failure of  management of GP Express to provide adequate training and operational support for the startup of the southern operation. Failure to provide approach charts for each pilot and to establish stabilized approach criteria.  Inadequate crew coordination and a role reversal on the part of the captain and first officer.",0.5
"4079",1992-06-12,"12:10","Sheboygan Falls, Wisconson","Jet Charter Group","Learjet 25B",2,2,0,"Lifted off prematurely, rolled to the right and flipped over and crashed. The copilot's premature liftoff and the captain's inadequate remedial action resulting in loss of aircraft control at low altitude.",1
"4080",1992-06-19,"18:53","Canbera, ACT, Australia","Air taxi","Beech Baron 95-B55",6,6,0,"While cruising at 8,000 feet, the aircraft entered a rapid descent, during which it reversed direction in a left turn. The descent was briefly arrested at a low altitude; however, the aircraft again turned left and descended rapidly. There are indications that the center of gravity moved further aft during the flight, until reaching a point at which the pilot was unable to prevent significant diversions in both climb and descent from the reference altitude, culminating in the rapid descent.",1
"4081",1992-06-19,"14:05","Meadview, Arizona","Adventure Airlines","Cessna 402C",10,10,0,"Crashed after engine failure on takeoff. Pilot error. Failure of the pilot to follow emergency procedures after an engine failure during takeoff.",1
"4082",1992-06-22,"6:05","Cruzeiro do Sul, Brazil","VASP","Boeing 737-2A1C",3,3,0,"The cargo plane crashed while on approach after the crew was distracted by a intermittent compartment warning.",1
"4083",1992-06-22,"12:45","Norlisk, Russia","Krasnoyarskavia","Antonov AN-12",12,10,0,"A missed approach was followed by the left wing and landing gear hitting the runway which led to a stall and crash, right of the runway.",0.833333333333333
"4084",1992-06-28,"11:08","St. Thomas, Virgin Islands","Caribbean Air Carrier - Air Taxi","Piper PA-23-250",4,4,0,"Shortly after takeoff, the pilot contacted the tower & advised of an engine fire. The flight was cleared to return but the aircraft crashed in the water approximately 5 miles west of the airport. In-flight fire for undetermined reasons.",1
"4085",1992-07-05,"17:00","Near Iyakochchi, Sri Lanka","Military - Sri Lanka Air Force","Shaanxi Y-8D",19,19,0,"Possibly shot down by LTTA  rebel forces as it attempted to land a the Elephant Pass Army Garrison.",1
"4086",1992-07-13,"12:30","Bethel, Alaska","ArctiCircle Air Service","Shorts SC-7 Skyvan 3A-200",1,1,0,"Cargo shifted as the cargo plane took off causing a high nose attitude which led to loss of contol. Inadequate security of the cargo which shifted rearward during the takeoff roll. Factors which contributed to the accident were: the over gross weight condition, and the improper alteration of the tie down rings by the overhauling maintenance facility.",1
"4087",1992-07-14,"","Near Nakhichevan, Azerbaijan","Military - Russian Air Force","Antonov AN-12V",34,29,0,"Cashed and burned after taking off. Possible fuel exhaustion.",0.852941176470588
"4088",1992-07-14,"","Near Bir Fadl, Yemen","Military - Unified Yemen Air Force","Antonov An-12",57,57,0,"Crashed while in a holding pattern and attempting to land at Aden Airport during a sandstorm.",1
"4089",1992-07-20,"","Tbilisi, Georgia","Georgian Air","Tupolev TU-154B",24,24,4,"Overran the runway while trying to take off and crashed into buildings. Overloaded. Center of gravity too far forward.",1
"4090",1992-07-24,"16:30","Mt. Lalaboy,  Indonesia","Mandala Airlines","Vickers Viscount 816",70,70,0,"Crashed into Mt. Lataboy at 2,800 ft. during an approach to Ambon in a severe rainstorm.",1
"4091",1992-07-24,"","Near Skopje, Macedonia","Volga-Dnepr Airlines","Antonov 12BK",8,8,0,"On approach, the cargo plane went off course while trying to circumnavigate a thunderstorm and impacted a mountain.",1
"4092",1992-07-27,"16:15","Near Mexico City, Mexico","Aero Eslava","Vickers 798D Viscount",4,4,0,"Flew into a mountain in poor weather on a positioning flight.",1
"4093",1992-07-28,"","Iguape, Brazil","Crasa - Air Taxi","Learjet 25C",6,6,0,"While en route, the aircraft went into a steep dive and crashed to the ground.",1
"4094",1992-07-29,"8:30","Adjuntas, Puerto Rico","Air Taxi - Western Helicopter Inc.","Bell 47J-2",4,4,0,"After a loud bang, the helilcopter crashed on top of a hill. The failure of the pilot-in-command to maintain adequate rotor rpm during a precautionary landing following the loss of engine oil. In addition, the pilot failed to insure that the engine contained adequate oil, and that the oil dip stick was secure prior to takeoff.",1
"4095",1992-09-28,"14:30","Near  Kathmandu, Nepal","Pakistan International Airlines","Airbus A300B4-203",167,167,0,"The plane hit cloud covered high ground while attempting to land, 9 nm short of the runway at Bhattedanda hill. The pilot began the descent too early and had miscalculated the aircraft's altitude. Failure of the crew to follow prescribed procedures.",1
"4096",1992-07-30,"17:41","JFK Airport, New York, New York","Trans World Airlines","Lockheed L-1011",292,0,0,"Immediately after liftoff, the stick shaker activated. The takeoff was aborted but the aircraft ran off the runway and caught fire. A defective stall warning system. A design flaw that allowed the defective stall warning system to go undetected. Failure of TWA's maintenance program to correct a repetitive malfunction of the stall warning system, and inadequate crew coordination between the captain and first officer that resulted in their inappropriate response to a false stall warning.",0
"4097",1992-07-31,"12:45","Near Kathmandu, Nepal","Thai Airways","Airbus A310-304",113,113,0,"After experiencing difficulty in deploying the flaps while approaching Katmandu, the landing was aborted.  The ATC did not have radar service. After some confusing exchanges between the tower and the aircraft, the crew headed north instead of south to begin its second approach. The aircraft flew into a near vertical mountain wall at 240 knots. In the final seconds, the captain assessed the Ground Proximity Warning System warning as false. The accident was caused by a combination of occurrences, errors and actions by both the crew and ATC. The initial problem with the flaps, the lack of radar service, a misread chart by the crew, communication difficulties and the use of non-standard phraseology among other items led to the accident.",1
"4098",1992-07-31,"15:12","Nanjing, Jiangsu, China","China General Aviation Corporation","Yakovlev YAK-42D",126,108,0,"The aircraft failed to gain altitude after lift-off, touched down again and overran the runway bursting into flames 2,000 feet past the runway. Possible engine failure.",0.857142857142857
"4099",1992-08-21,"","Colorado, Bolivia","Servicios Aereos Santa Ana","Convair CV-440-80",10,10,0,"Crashed into a lake in the Chacaltaya mountains during poor weather conditions.",1
"4100",1992-08-25,"5:15","Hot Springs, Arizona","Lone Star Airlines","Swearingen SA-227AC Metro III",3,3,0,"The aircraft was on a test flight after replacement of all primary flight control cables. The aircraft took off, rolled to the right and crashed. Inadequate maintenance and inspection by the operator's maintenance personnel, and the failure of the pilot-in-command to assure proper travel direction of the airplane's primary flight controls after being made aware of the nature of the maintenance performed.",1
"4101",1992-08-27,"22:44","Near Ivanovo, Russia","Aeroflot","Tupolev TU-134A",84,84,0,"The aircraft crashed 1.5 miles from the airport during approach. Poor landing coordination by the flight crew.",1
"4102",1992-08-27,"10:20","Gimli, Manitoba, Canada","NewCal Aviation","de Havilland Canada DHC-4T Caribou",3,3,0,"The aircraft took off at too steep of an angle during a test flight, stalled, rolled to the right and crashed in a nose-down, right wing low attitude.",1
"4103",1992-08-27,"","El Salvador","Military - Salvadorian Air Force","Fairchild C123K",14,12,0,"",0.857142857142857
"4104",1992-08-27,"","Near Iquitos, Peru","Military - Peruvian Air Force - TANS","de Havilland Canada DHC-6 Twin Otter 300",41,8,0,"While en route, one of the aircraft's engines lost power. The pilot declared an emergency and attempted to carry out a forced landing but the aircraft struck trees and crashed.",0.195121951219512
"4105",1992-08-31,"22:32","Jamba, Angola","Professional Aviation Services","Douglas DC-3",17,3,0,"The plane was unable to maintain altitude after taking off, crashed into trees and caught fire.  The co-pilot became distracted while trying to operate an inconviently placed intercom switch and the aircraft to lose height and drift to the right.",0.176470588235294
"4106",1992-09-07,"12:40","Hinckley, Illinois","EXA Inc.","Beechcraft C-45H",12,12,0,"After taking off, the plane was seen trailing smoke from the left engine, after which the wing dropped and the plane crashed. Inadequate maintenance and inspection by the operator which resulted in power loss during a critical takeoff phase in flight.",1
"4107",1992-09-10,"","Bellavista, Peru","Expresso Aթreo","Fokker F-27 Friendship 500",43,1,1,"While attempting to land the nose gear tire blew out causing the plane to veer off the runway, break in three and catch fire. The pilot died after he was trapped in the cockpit.",0.0232558139534884
